,id,prod_name,winery,wine_type,score,price,flavor1,flavor2,prod_link
141,2894903,Maximum Grüner Veltliner 2007,Hiedler,White wine,4.2,72899,,0,https://www.vivino.com/weingut-hiedler-maximum-gruner-veltliner/w/1203167?year=2007&price_id=2894903
142,2894905,Riesling Trocken Brauneberger Juffer Sonnenuhr GG 2007,Fritz Haag,White wine,4.1,101248,"minerals, honey, petrol...",0,https://www.vivino.com/fritz-haag-brauneberg-riesling-trocken-brauneberger-juffer-sonnenuhr-gg/w/2242419?year=2007&price_id=2894905
143,2894914,Viña Lanciano Reserva 1998,Lan,Red wine,4.3,78366,,0,https://www.vivino.com/lan-vina-lanciano-reserva/w/88835?year=1998&price_id=2894914
144,2894930,Petite Sirah 2004,Eos Estate,Red wine,3.7,38474,,0,https://www.vivino.com/eos-estate-winery-petite-sirah/w/1632435?year=2004&price_id=2894930
145,2894931,Woodthorpe Vineyard Sauvignon Blanc 2006,Te Mata,White wine,4.1,38474,"minerals, honey",0,https://www.vivino.com/te-mata-estate-winery-limited-woodthorpe-vineyard-sauvignon-blanc/w/1436788?year=2006&price_id=2894931
146,2894941,Luna Shiraz 2012,Chalk Hill,Red wine,3.9,40094,,0,https://www.vivino.com/chalk-hill-luna-shiraz/w/2140536?year=2012&price_id=2894941
147,2894949,The Moonlight Run 2005,Massena,Red wine,3.9,48599,"plum, blackberry, blueb...",0,https://www.vivino.com/massena-barossa-valley-the-moonlight-run/w/1084161?year=2005&price_id=2894949
148,2894953,Castillo Ygay Gran Reserva Especial Tinto 1995,Marqués de Murrieta,Red wine,4.3,117448,,0,https://www.vivino.com/marques-de-murrieta-castillo-ygay-gran-reserva-especial-tinto/w/11001?year=1995&price_id=2894953
149,2894958,Tauleto Sangiovese 2001,Umberto Cesari,Red wine,4.4,85049,,0,https://www.vivino.com/umberto-cesari-tauleto-sangiovese/w/78759?year=2001&price_id=2894958
150,2894959,Sonoma Zinfandel 2004,Seghesio,Red wine,4.2,42524,,0,https://www.vivino.com/seghesio-winery-sonoma-zinfandel/w/6369?year=2004&price_id=2894959
151,2894967,Vigna Rocche Barolo 2003,Erbaluna,Red wine,4.0,121498,"leather, earthy, truffl...",0,https://www.vivino.com/erbaluna-vigna-rocche-barolo/w/1177136?year=2003&price_id=2894967
152,2894968,SOLdeSOL Chardonnay 2007,Viña Aquitania,White wine,4.2,74924,"oak, butter, vanilla",0,https://www.vivino.com/vina-aquitania-soldesol-chardonnay/w/1251945?year=2007&price_id=2894968
153,2894970,Reserva Rioja (Finca Ygay) 2001,Marqués de Murrieta,Red wine,4.0,52649,"oak, vanilla, tobacco",0,https://www.vivino.com/marques-de-murrieta-reserva-rioja-finca-ygay/w/10998?year=2001&price_id=2894970
154,2894972,Prado Enea Gran Reserva 1998,Muga,Red wine,4.5,76949,"oak, vanilla, tobacco",0,https://www.vivino.com/muga-prado-enea-gran-reserva/w/1126125?year=1998&price_id=2894972
155,2895000,Malbec 2006,Renacer,Red wine,4.4,101248,,0,https://www.vivino.com/renacer-malbec/w/2047676?year=2006&price_id=2895000
156,2895006,Anaperenna 2006,Glaetzer,Red wine,4.3,109348,,0,https://www.vivino.com/glaetzer-anaperenna/w/1165293?year=2006&price_id=2895006
157,2895008,Malterdinger Spätburgunder 2003,Bernhard Huber,Red wine,3.9,56699,"cherry, raspberry, stra...",0,https://www.vivino.com/bernhard-huber-malterdinger-spatburgunder/w/1810351?year=2003&price_id=2895008
158,2895010,Green Label Riesling 2006,Deinhard,White wine,3.8,18225,,0,https://www.vivino.com/deinhard-green-label-riesling/w/1138068?year=2006&price_id=2895010
159,2895012,Reserva Rioja 1999,Lan,Red wine,4.0,52649,"oak, vanilla, tobacco",0,https://www.vivino.com/lan-reserva-rioja/w/88832?year=1999&price_id=2895012
160,2895016,Cabernet Sauvignon Reserva 2005,Perez Cruz,Red wine,3.9,26325,,0,https://www.vivino.com/perez-cruz-maipo-valley-cabernet-sauvignon-reserva/w/1129285?year=2005&price_id=2895016
161,2895019,Barbaresco 2002,Mirafiore,Red wine,3.9,68039,,0,https://www.vivino.com/mirafiore-barbaresco/w/1134047?year=2002&price_id=2895019
162,2895024,Tinto 2007,Zardoz,Red wine,3.9,72899,,0,https://www.vivino.com/zardoz-tinto/w/1142302?year=2007&price_id=2895024
163,2895032,The Master's Collection Mentor Cabernet Sauvignon 1998,Peter Lehmann,Red wine,4.0,145798,"oak, vanilla, chocolate",0,https://www.vivino.com/peter-lehmann-the-master-s-collection-mentor-cabernet-sauvignon/w/2052?year=1998&price_id=2895032
164,2895036,Cortina Zinfandel 2003,Seghesio,Red wine,4.2,70874,,0,https://www.vivino.com/seghesio-winery-cortina-zinfandel/w/6367?year=2003&price_id=2895036
165,2895039,Genesis Cabernet Sauvignon 2002,Hogue,Red wine,3.7,32399,,0,https://www.vivino.com/hogue-genesis-cabernet-sauvignon/w/1294058?year=2002&price_id=2895039
166,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,,0,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
167,2895047,Crearo della Conca d'Oro 2003,Tommasi,Red wine,3.9,64799,"oak, vanilla, tobacco",0,https://www.vivino.com/tommasi-crearo-della-conca-d-oro/w/7109?year=2003&price_id=2895047
168,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,,0,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
169,2895054,Primus Pinot Noir (Primum) 2004,Salentein,Red wine,4.1,58724,"oak, tobacco, vanilla",0,https://www.vivino.com/salentein-primus-pinot-noir-primum/w/10000?year=2004&price_id=2895054
170,2895057,Pinot Noir 2004,Best's,Red wine,3.8,64799,,0,https://www.vivino.com/bests-pinot-noir/w/1650479?year=2004&price_id=2895057
171,2895061,Reserve Merlot 2001,Merryvale,Red wine,4.0,72899,"oak, tobacco, cedar",0,https://www.vivino.com/merryvale-vineyards-reserve-merlot/w/1130257?year=2001&price_id=2895061
172,2895075,Barolo Cannubi 2001,Michele Chiarlo,Red wine,4.3,133648,,0,https://www.vivino.com/michele-chiarlo-barolo-cannubi/w/86573?year=2001&price_id=2895075
173,2895092,Muga Blanco 2006,Muga,White wine,3.7,23490,,0,https://www.vivino.com/muga-muga-blanco/w/1287516?year=2006&price_id=2895092
174,2895094,Farnito Cabernet Sauvignon Toscana 2000,Carpineto,Red wine,4.0,56699,"oak, tobacco, vanilla",0,https://www.vivino.com/carpineto-farnito-cabernet-sauvignon-toscana/w/6206?year=2000&price_id=2895094
175,2895103,Riesling Kabinett Armand 2004,Reichsrat von Buhl,White wine,3.8,36449,,0,https://www.vivino.com/von-buhl-riesling-kabinett-armand/w/1403793?year=2004&price_id=2895103
176,2895104,Cabernet Sauvignon 2006,Viña Aquitania,Red wine,3.7,35639,,0,https://www.vivino.com/vina-aquitania-cabernet-sauvignon-maipo-valley-red-wine-v/w/63044?year=2006&price_id=2895104
177,2895106,Late Harvest Series Moscato 2014,Bodega Norton,White wine,4.1,20250,"peach, melon, apricot",0,https://www.vivino.com/bodega-norton-lujan-de-cuyo-late-harvest-series-moscato/w/2277388?year=2014&price_id=2895106
178,2895113,Beyer Ranch Zinfandel 2002,Wente Vineyards,Red wine,3.9,27540,"oak, vanilla, chocolate",0,https://www.vivino.com/wente-vineyards-beyer-ranch-zinfandel/w/1142062?year=2002&price_id=2895113
179,2895118,Chardonnay 2003,Merryvale,White wine,4.1,42524,"oak, butter, vanilla",0,https://www.vivino.com/merryvale-vineyards-chardonnay/w/3085?year=2003&price_id=2895118
180,2895127,Merlot 2002,Starmont,Red wine,3.9,50624,"oak, vanilla, chocolate",0,https://www.vivino.com/starmont-merlot/w/1949854?year=2002&price_id=2895127
181,2895129,Barolo 2002,Mirafiore,Red wine,4.1,85049,"leather, earthy, tar",0,https://www.vivino.com/mirafiore-barolo/w/1134046?year=2002&price_id=2895129
182,2895131,Limited Selection Syrah - Carmenère - Cabernet Sauvignon 2005,Ravanal,Red wine,3.8,48599,,0,https://www.vivino.com/ravanal-limited-selection-syrah-carmenere-cabernet-sauvignon/w/74944?year=2005&price_id=2895131
183,2895134,Quelen Special Selection 2005,Perez Cruz,Red wine,4.3,64799,,0,https://www.vivino.com/perez-cruz-maipo-valley-quelen-special-selection/w/96483?year=2005&price_id=2895134
184,2895140,Gran Reserva 1996,Balbas,Red wine,4.1,98008,"oak, vanilla, tobacco",0,https://www.vivino.com/balbas-gran-reserva/w/1177957?year=1996&price_id=2895140
185,2895146,Rioja Reserva 2002,Marqués de Riscal,Red wine,4.1,39689,"oak, vanilla, tobacco",0,https://www.vivino.com/marques-de-riscal-rioja-reserva/w/1163903?year=2002&price_id=2895146
186,2895162,Lazuli Cabernet Sauvignon 2005,Viña Aquitania,Red wine,4.0,66824,"oak, tobacco, vanilla",0,https://www.vivino.com/vina-aquitania-lazuli-cabernet-sauvignon/w/1399213?year=2005&price_id=2895162
187,2895169,Riesling 2005,Best's,White wine,3.8,48599,,0,https://www.vivino.com/bests-riesling/w/96184?year=2005&price_id=2895169
188,2895175,Max Reserva Chardonnay 2004,Errazuriz,White wine,3.7,49004,,0,https://www.vivino.com/errazuriz-max-reserva-chardonnay/w/1994?year=2004&price_id=2895175
189,2895178,Kinién Cabernet Sauvignon 2003,Ruca Malen,Red wine,3.9,54674,,0,https://www.vivino.com/bodega-ruca-malen-kinien-cabernet-sauvignon/w/94963?year=2003&price_id=2895178
190,2895182,Modus Toscana 2000,Ruffino,Red wine,4.0,85049,"oak, tobacco, vanilla",0,https://www.vivino.com/ruffino-modus-toscana/w/2183?year=2000&price_id=2895182
191,2895184,The Eleventh Hour 2005,Massena,Red wine,3.9,76949,,0,https://www.vivino.com/massena-barossa-valley-the-eleventh-hour/w/1084158?year=2005&price_id=2895184
192,2895185,Reserva Chardonnay 2006,Terrazas de los Andes,White wine,3.7,36449,,0,https://www.vivino.com/terrazas-de-los-andes-reserva-chardonnay/w/1132928?year=2006&price_id=2895185
193,2895186,Bin 28 Shiraz 2003,Penfolds,Red wine,3.9,52649,,0,https://www.vivino.com/penfolds-south-australia-bin-28-shiraz-barossa-valley/w/1244?year=2003&price_id=2895186
194,2895188,Tenuta Valleselle Ripa Magna Corvina 2006,Tinazzi,Red wine,4.1,50624,"oak, vanilla, chocolate",0,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2006&price_id=2895188
195,2895189,Old Vine Zinfandel 2002,Seghesio,Red wine,3.8,70874,,0,https://www.vivino.com/seghesio-winery-old-vine-zinfandel/w/1123564?year=2002&price_id=2895189
196,2895192,Private Collection Syrah 2003,Saxenburg,Red wine,4.1,40499,"oak, vanilla, chocolate",0,https://www.vivino.com/saxenburg-private-collection-syrah/w/1636872?year=2003&price_id=2895192
197,2895194,Bin 128 Shiraz 2003,Penfolds,Red wine,4.0,72899,"oak, vanilla, chocolate",0,https://www.vivino.com/penfolds-south-australia-bin-128-shiraz/w/1245?year=2003&price_id=2895194
198,2895197,Rosso Conero Piancarda 2004,Garofoli,Red wine,3.8,36044,,0,https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-rosso-conero-piancarda/w/7922?year=2004&price_id=2895197
199,2895205,Cot Limited Edition 2005,Perez Cruz,Red wine,4.0,31994,"blackberry, plum, blueb...",0,https://www.vivino.com/perez-cruz-maipo-valley-cot-limited-edition/w/1172675?year=2005&price_id=2895205
200,2895210,Malbec 1997,Weinert,Red wine,4.0,23490,"oak, tobacco, vanilla",0,https://www.vivino.com/bodega-y-cavas-de-weinert-malbec/w/2472?year=1997&price_id=2895210
201,2895212,Barbera 2011,Chalk Hill,Red wine,3.8,58724,,0,https://www.vivino.com/chalk-hill-barbera/w/1118578?year=2011&price_id=2895212
202,2895213,Portillo Cabernet Sauvignon 2005,Salentein,Red wine,3.8,18225,,0,https://www.vivino.com/salentein-portillo-cabernet-sauvignon/w/1149720?year=2005&price_id=2895213
203,2895216,Cooper Hill Pinot Noir 2010,Cooper Mountain,Red wine,3.7,40459,,0,https://www.vivino.com/cooper-mountain-cooper-hill-pinot-noir/w/1138261?year=2010&price_id=2895216
204,2895220,Liguai 2005,Perez Cruz,Red wine,4.3,48599,,0,https://www.vivino.com/perez-cruz-maipo-valley-liguai/w/96488?year=2005&price_id=2895220
205,2895223,Finca Els Camps Macabeu 2002,Jané Ventura,White wine,3.8,52649,,0,https://www.vivino.com/jane-ventura-finca-els-camps-macabeu/w/96984?year=2002&price_id=2895223
206,2895224,Primitivo Salento Artas 2002,Castello Monaci,Red wine,4.1,72899,"plum, blackberry, jam",0,https://www.vivino.com/castello-monaci-primitivo-salento-artas/w/1187120?year=2002&price_id=2895224
207,2895241,Manor House Shiraz 2004,Nederburg,Red wine,3.7,35194,,0,https://www.vivino.com/nederburg-estate-manor-house-shiraz/w/61434?year=2004&price_id=2895241
208,2895250,Wade Block 2 Vineyard Shiraz 2003,Brokenwood,Red wine,4.1,60749,"blackberry, plum, dark ...",0,https://www.vivino.com/au-brokenwood-wade-block-2-vineyard-shiraz/w/31314?year=2003&price_id=2895250
209,2895252,Sauvignon Blanc 2005,Merryvale,White wine,3.9,37259,,0,https://www.vivino.com/merryvale-vineyards-sauvignon-blanc/w/1752367?year=2005&price_id=2895252
210,2895254,Omaggio Four Generation 2002,Seghesio,Red wine,4.2,103273,,0,https://www.vivino.com/seghesio-winery-omaggio-four-generation/w/1123565?year=2002&price_id=2895254
211,2895265,Numina Syrah 2003,Salentein,Red wine,4.1,39689,"oak, vanilla, chocolate",0,https://www.vivino.com/salentein-numina-syrah/w/1783617?year=2003&price_id=2895265
212,2895270,Moscato 2012,Chalk Hill,White wine,4.0,38474,"apricot, peach",0,https://www.vivino.com/chalk-hill-moscato/w/1118558?year=2012&price_id=2895270
213,2895274,Jester Cabernet Sauvignon 2006,Mitolo,Red wine,3.8,39689,,0,https://www.vivino.com/mitolo-jester-cabernet-sauvignon/w/79008?year=2006&price_id=2895274
214,2895277,Grand Blend 2004,Callia,Red wine,4.1,72899,"oak, vanilla, chocolate",0,https://www.vivino.com/callia-grand-blend/w/73364?year=2004&price_id=2895277
215,2895278,Reserve Malbec Mendoza 2006,Bodega Piedra Negra,Red wine,3.8,22680,,0,https://www.vivino.com/bodega-piedra-negra-reserve-malbec-mendoza/w/1245706?year=2006&price_id=2895278
216,2895284,Brunello di Montalcino 2000,Carpineto,Red wine,4.5,101248,,0,https://www.vivino.com/carpineto-brunello-di-montalcino/w/6200?year=2000&price_id=2895284
217,2895285,Primus Malbec (Primum) 2003,Salentein,Red wine,4.3,29160,,0,https://www.vivino.com/salentein-primus-malbec-primum/w/9998?year=2003&price_id=2895285
218,2895289,First Growth 2001,Parker Coonawarra Estate,Red wine,4.0,101248,"oak, chocolate, tobacco",0,https://www.vivino.com/parker-coonawarra-estate-first-growth/w/1100676?year=2001&price_id=2895289
219,2895291,Querciolaia Maremma Toscana Alicante 2002,Mantellassi,Red wine,3.9,53459,"oak, chocolate, tobacco",0,https://www.vivino.com/mantellassi-querciolaia-maremma-toscana-alicante/w/1819282?year=2002&price_id=2895291
220,2895296,Private Bin R121 Shiraz 2002,Nederburg,Red wine,4.0,43739,"blackberry, black cherr...",0,https://www.vivino.com/nederburg-estate-private-bin-r121-shiraz/w/1707986?year=2002&price_id=2895296
221,2895299,Reserva Malbec 2005,Terrazas de los Andes,Red wine,3.8,38474,,0,https://www.vivino.com/terrazas-de-los-andes-reserva-malbec/w/3482?year=2005&price_id=2895299
222,2895320,Il Vino dal Tralcetto Montepulciano d'Abruzzo 2008,Cantina Zaccagnini,Red wine,3.8,36449,,0,https://www.vivino.com/cantina-zaccagnini-il-vino-dal-tralcetto-montepulciano-d-abruzzo/w/1633194?year=2008&price_id=2895320
223,2895323,Morning Fog Chardonnay 2003,Wente Vineyards,White wine,3.9,27540,"oak, butter, vanilla",0,https://www.vivino.com/wente-vineyards-morning-fog-chardonnay/w/1720?year=2003&price_id=2895323
224,2895325,Riverbank Riesling 2006,Wente Vineyards,White wine,3.7,25110,,0,https://www.vivino.com/wente-vineyards-riverbank-riesling/w/1736524?year=2006&price_id=2895325
225,2895326,Bin No 0 Shiraz 2003,Best's,Red wine,4.2,101248,,0,https://www.vivino.com/bests-bin-no-0-shiraz/w/1238744?year=2003&price_id=2895326
226,2895331,Barbaresco Asili 1996,Michele Chiarlo,Red wine,4.1,116638,"leather, earthy, forest...",0,https://www.vivino.com/michele-chiarlo-barbaresco-asili/w/86560?year=1996&price_id=2895331
227,2895340,Signature Collection Cabernet Sauvignon 2010,Sirromet,Red wine,3.9,72899,,0,https://www.vivino.com/sirromet-signature-collection-cabernet-sauvignon-granite-belt/w/3599662?year=2010&price_id=2895340
228,2895351,Cabernet Sauvignon 2002,Stonestreet,Red wine,4.1,72899,"blackberry, plum, black...",0,https://www.vivino.com/stonestreet-winery-cabernet-sauvignon/w/3152943?year=2002&price_id=2895351
229,2895352,Liano Sangiovese - Cabernet Sauvignon 2002,Umberto Cesari,Red wine,4.1,52649,"vanilla, oak, chocolate",0,https://www.vivino.com/umberto-cesari-liano-sangiovese-cabernet-sauvignon/w/78760?year=2002&price_id=2895352
230,2895356,Toscana Dogajolo Rosso 2004,Carpineto,Red wine,3.9,34424,,0,https://www.vivino.com/carpineto-toscana-dogajolo-rosso/w/6209?year=2004&price_id=2895356
231,2895358,Private Collection Sauvignon Blanc 2006,Saxenburg,White wine,3.8,32399,,0,https://www.vivino.com/saxenburg-private-collection-sauvignon-blanc/w/1636020?year=2006&price_id=2895358
232,2895362,Tenuta Valleselle Arnasi Pinot Grigio 2006,Tinazzi,White wine,4.2,48599,,0,https://www.vivino.com/tinazzi-tenuta-valleselle-arnasi-pinot-grigio/w/1125487?year=2006&price_id=2895362
233,2895363,Ultra Malbec 2005,Kaiken,Red wine,3.9,36449,,0,https://www.vivino.com/kaiken-lujan-de-cuyo-ultra-malbec/w/71474?year=2005&price_id=2895363
234,3093720,Shiraz 2006,Epsilon,Red wine,3.9,30375,"blackberry, plum, blueb...",0,https://www.vivino.com/epsilon-barossa-valley-shiraz/w/1510366?year=2006&price_id=3093720
235,3202455,Shiraz 2004,Brokenwood,Red wine,3.9,52649,"plum, blackberry, black...",0,https://www.vivino.com/au-brokenwood-shiraz/w/31424?year=2004&price_id=3202455
236,3202460,Purple Angel 2006,Montes,Red wine,4.4,72899,,0,https://www.vivino.com/montes-casablanca-valley-purple-angel/w/71274?year=2006&price_id=3202460
237,3597503,Dreadnought 2012,Man O' War,Red wine,4.2,98813,,0,https://www.vivino.com/man-o-war-dreadnought/w/1125553?year=2012&price_id=3597503
238,3680209,Quinta Generation (5th) 2011,Casa Silva,Red wine,4.1,59939,"oak, vanilla, chocolate",0,https://www.vivino.com/casa-silva-quinta-generation-5th/w/18322?year=2011&price_id=3680209
239,3680217,Cool Coast Sauvignon Blanc 2012,Casa Silva,White wine,3.8,44549,,0,https://www.vivino.com/casa-silva-cool-coast-sauvignon-blanc/w/1261199?year=2012&price_id=3680217
240,4394310,Dunes Red 2012,Sandbanks,Red wine,3.8,39689,,0,https://www.vivino.com/sandbanks-dunes-ontario/w/1824651?year=2012&price_id=4394310
241,4483911,ARTEMIS Cabernet Sauvignon 2006,Stag's Leap Wine Cellars,Red wine,4.3,125548,,0,https://www.vivino.com/stag-s-leap-wine-cellars-artemis-cabernet-sauvignon/w/1107336?year=2006&price_id=4483911
242,4491067,Los Indios Parcel Malbec 2011,Doña Paula,Red wine,4.2,145798,,0,https://www.vivino.com/dona-paula-los-indios-parcel-malbec/w/2030239?year=2011&price_id=4491067
243,4550238,California Red Wine 2004,Decoy,Red wine,3.9,68444,"oak, vanilla, chocolate",0,https://www.vivino.com/decoy-california-red-wine/w/1128171?year=2004&price_id=4550238
244,4550240,Sauvignon Blanc 2015,Cloudy Bay,White wine,4.1,50624,"citrus, grapefruit, lim...",0,https://www.vivino.com/cloudy-bay-marlborough-sauvignon-blanc/w/18978?year=2015&price_id=4550240
245,5056587,Mácula 2006,Bodega Tandem,Red wine,3.8,66824,,0,https://www.vivino.com/bodega-tandem-macula/w/1685483?year=2006&price_id=5056587
246,5056590,Ars memoria 2008,Bodega Tandem,Red wine,4.0,111373,"blackcurrant, cassis, b...",0,https://www.vivino.com/bodega-tandem-ars-memoria/w/1452864?year=2008&price_id=5056590
247,5109468,Malleolus 2010,Emilio Moro,Red wine,4.1,111373,"oak, vanilla, chocolate",0,https://www.vivino.com/emilio-moro-malleolus/w/11604?year=2010&price_id=5109468
248,5109478,Ribera del Duero 2011,Emilio Moro,Red wine,4.0,66824,"oak, vanilla, tobacco",0,https://www.vivino.com/emilio-moro-ribera-del-duero-ribera-del-duero/w/1386686?year=2011&price_id=5109478
249,7943963,Gran Reserva Cabernet Sauvignon 2012,Carmen,Red wine,3.8,34424,,0,https://www.vivino.com/carmen-gran-reserva-cabernet-sauvignon/w/1138025?year=2012&price_id=7943963
