,ID,제품명,와이너리,종류,평점,가격,노트,노트2,상세
142,27027692,RKV Reserve Pinot Noir 2017,Amisfield,Red wine,4.3,99591,,,https://www.vivino.com/amisfield-rkv-reserve-pinot-noir/w/2001541?year=2017&price_id=27027692
143,34025115,Cabernet Sauvignon 2021,Joseph Phelps Vineyards,Red wine,4.3,121498,,,https://www.vivino.com/joseph-phelps-vineyards-napa-valley-cabernet-sauvignon/w/16578?year=2021&price_id=34025115
144,23467441,Cabernet Sauvignon (Batch No. 1 & 3) 2013,Gentleman's Collection,Red wine,4.3,100000,,,https://www.vivino.com/au-gentlemans-collection-cabernet-sauvignon-batch-no-1-3/w/4316862?year=2013&price_id=23467441
145,32695399,Bendigo Vineyard Pinot Noir 2021,Valli,Red wine,4.3,57573,,,https://www.vivino.com/valli-bendigo-vineyard-pinot-noir/w/4900949?year=2021&price_id=32695399
146,14550159,Traveller's Riesling 2014,Nomad at Hinterbrook,White wine,4.3,76908,,,https://www.vivino.com/nomad-at-hinterbrook-traveller-s-riesling/w/4896036?year=2014&price_id=14550159
147,30876533,Cornish Point Pinot Noir 2021,Felton Road,Red wine,4.3,97257,,,https://www.vivino.com/felton-road-cornish-point-pinot-noir/w/2054916?year=2021&price_id=30876533
148,24530155,Graacher Himmelreich Riesling Alte Reben GG 2018,Dr. Loosen,White wine,4.3,110000,,,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2018&price_id=24530155
149,23467576,Pinot Gris Alsace Réserve Personnelle 2005,Trimbach,White wine,4.3,110000,,,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2005&price_id=23467576
150,2754328,Graveyard Vineyard Shiraz 2004,Brokenwood,Red wine,4.3,105298,,,https://www.vivino.com/au-brokenwood-graveyard-vineyard-shiraz/w/1867807?year=2004&price_id=2754328
151,14650396,Merlot Unfiltered 2002,Newton,Red wine,4.3,97198,,,https://www.vivino.com/newton-merlot-unfiltered/w/1415493?year=2002&price_id=14650396
152,28571797,Ngakirikiri Cabernet Sauvignon 2014,Villa Maria,Red wine,4.3,124491,,,https://www.vivino.com/villa-maria-auckland-httyj-ngakirikiri-cabernet-sauvignon/w/4159326?year=2014&price_id=28571797
153,2873862,Rabaja Barbaresco 1997,Michele Chiarlo,Red wine,4.3,93149,,,https://www.vivino.com/michele-chiarlo-rabaja-barbaresco/w/2154854?year=1997&price_id=2873862
154,26898382,Unánime Malbec 2011,Mascota Vineyards,Red wine,4.3,120000,,,https://www.vivino.com/mascota-vineyards-mendoza-unanime-malbec/w/7607515?year=2011&price_id=26898382
155,12836635,Vieilles Vignes Châteauneuf-du-Pape 2005,Domaine Chante Cigale,Red wine,4.3,52649,,,https://www.vivino.com/domaine-chante-cigale-vieilles-vignes-chateauneuf-du-pape/w/1496099?year=2005&price_id=12836635
156,2895220,Liguai 2005,Perez Cruz,Red wine,4.3,48599,,,https://www.vivino.com/perez-cruz-maipo-valley-liguai/w/96488?year=2005&price_id=2895220
157,25618256,Kulta Tytti 2018,Man O' War,Red wine,4.3,124491,,,https://www.vivino.com/man-o-war-kulta-tytti/w/7679838?year=2018&price_id=25618256
158,14650533,Mas Vilella 2003,Jané Ventura,Red wine,4.3,48599,,,https://www.vivino.com/jane-ventura-mas-vilella/w/96986?year=2003&price_id=14650533
159,14541839,Director's Cut Shiraz 2005,Heartland,Red wine,4.3,54674,,,https://www.vivino.com/heartland-wines-pty-ltd-director-s-cut-shiraz/w/2042?year=2005&price_id=14541839
160,21678409,Bin No 0 Shiraz 2008,Best's,Red wine,4.3,133648,,,https://www.vivino.com/bests-bin-no-0-shiraz/w/1238744?year=2008&price_id=21678409
161,30899666,MacMuir Pinot Noir 2021,Felton Road,Red wine,4.3,111263,,,https://www.vivino.com/felton-road-macmuir-pinot-noir/w/10746241?year=2021&price_id=30899666
162,2754423,Old Vine Grenache 2007,Kalleske,Red wine,4.3,129598,,,https://www.vivino.com/kalleske-old-vine-grenache/w/16368?year=2007&price_id=2754423
163,24677763,Tipua 2015,Te Motu,Red wine,4.3,108929,,,https://www.vivino.com/te-motu-tipua/w/3555449?year=2015&price_id=24677763
164,2894914,Viña Lanciano Reserva 1998,Lan,Red wine,4.3,78366,,,https://www.vivino.com/lan-vina-lanciano-reserva/w/88835?year=1998&price_id=2894914
165,30780680,Candlestick 2019,Paraduxx,Red wine,4.3,80518,,,https://www.vivino.com/paraduxx-candlestick-napa-valley-red-wine/w/5047640?year=2019&price_id=30780680
166,29015852,Villa Antinori Chianti Classico Riserva 2001,Antinori,Red wine,4.3,60000,,,https://www.vivino.com/antinori-tuscany-marchesi-antinori-villa-antinori-chianti-classico-riserva/w/1143960?year=2001&price_id=29015852
167,10084580,Limited Edition Cabernet Sauvignon 2013,Master One,Red wine,4.3,89099,,,https://www.vivino.com/master-one-limited-edition-cabernet-sauvignon/w/5052142?year=2013&price_id=10084580
168,30876554,Harmonie du Soir 2015,Puriri Hills,Red wine,4.3,80917,,,https://www.vivino.com/puriri-hills-harmonie-du-soir/w/7092105?year=2015&price_id=30876554
169,31325302,Pinot Noir 2019,Doctors Flat,Red wine,4.3,52126,,,https://www.vivino.com/doctors-flat-pinot-noir/w/1234367?year=2019&price_id=31325302
170,2895134,Quelen Special Selection 2005,Perez Cruz,Red wine,4.3,64799,,,https://www.vivino.com/perez-cruz-maipo-valley-quelen-special-selection/w/96483?year=2005&price_id=2895134
171,23467569,Chardonnay 2013,Teeter-Totter,White wine,4.3,130000,,,https://www.vivino.com/teeter-totter-chardonnay/w/4806486?year=2013&price_id=23467569
172,23262018,Rioja Reserva 2013,Imperial,Red wine,4.2,150000,,,https://www.vivino.com/es-imperial-rioja-reserva/w/1137169?year=2013&price_id=23262018
173,30003933,1 Uno Primitivo di Manduria 2013,Masseria La Volpe,Red wine,4.2,100000,,,https://www.vivino.com/la-volpe-one-uno-primitivo-di-manduria/w/3390935?year=2013&price_id=30003933
174,34079252,Marlborough Sauvignon Blanc 2023,Craggy Range,White wine,4.2,22246,,,https://www.vivino.com/craggy-range-hawkes-bay-marlborough-sauvignon-blanc/w/5388702?year=2023&price_id=34079252
175,20230408,Sauvignon Blanc 2019,Cloudy Bay,White wine,4.2,51434,,,https://www.vivino.com/cloudy-bay-marlborough-sauvignon-blanc/w/18978?year=2019&price_id=20230408
176,23443990,Unánime Gran Vino Tinto 2017,Mascota Vineyards,Red wine,4.2,120000,,,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2017&price_id=23443990
177,30003938,1 Uno Primitivo di Manduria 2018,Masseria La Volpe,Red wine,4.2,100000,,,https://www.vivino.com/la-volpe-one-uno-primitivo-di-manduria/w/3390935?year=2018&price_id=30003938
178,21493583,Tenuta Guado al Tasso Il Bruciato Bolgheri 2018,Antinori,Red wine,4.2,80000,,,https://www.vivino.com/antinori-tuscany-marchesi-antinori-tenuta-guado-al-tasso-il-bruciato-bolgheri/w/1659?year=2018&price_id=21493583
179,2895362,Tenuta Valleselle Arnasi Pinot Grigio 2006,Tinazzi,White wine,4.2,48599,,,https://www.vivino.com/tinazzi-tenuta-valleselle-arnasi-pinot-grigio/w/1125487?year=2006&price_id=2895362
180,21653539,Cabernet Sauvignon 2016,Black Stallion,Red wine,4.2,77759,,,https://www.vivino.com/black-stallion-cabernet-sauvignon/w/1166077?year=2016&price_id=21653539
181,14650456,Lafóa Sauvignon 2001,Colterenzio (Schreckbichl),White wine,4.2,129598,,,https://www.vivino.com/colterenzio-schreckbichl-alto-adige-lafoa-sauvignon/w/11170?year=2001&price_id=14650456
182,21493539,Guidalberto 2017,Tenuta San Guido,Red wine,4.2,110000,,,https://www.vivino.com/tenuta-san-guido-guidalberto/w/5080?year=2017&price_id=21493539
183,21493529,Rioja Reserva 2015,Imperial,Red wine,4.2,150000,,,https://www.vivino.com/es-imperial-rioja-reserva/w/1137169?year=2015&price_id=21493529
184,2895036,Cortina Zinfandel 2003,Seghesio,Red wine,4.2,70874,,,https://www.vivino.com/seghesio-winery-cortina-zinfandel/w/6367?year=2003&price_id=2895036
185,31564716,Sauvignon Blanc 2022,Cloudy Bay,White wine,4.2,38120,,,https://www.vivino.com/cloudy-bay-marlborough-sauvignon-blanc/w/18978?year=2022&price_id=31564716
186,24485777,Napa Valley Cabernet Sauvignon 2016,Louis M. Martini,Red wine,4.2,89099,,,https://www.vivino.com/louis-m-martini-st-helena-napa-valley-cabernet-sauvignon/w/83357?year=2016&price_id=24485777
187,23467540,Barolo 2016,Prunotto,Red wine,4.2,150000,,,https://www.vivino.com/prunotto-barolo/w/61134?year=2016&price_id=23467540
188,23262017,Rioja Reserva 2016,Imperial,Red wine,4.2,150000,,,https://www.vivino.com/es-imperial-rioja-reserva/w/1137169?year=2016&price_id=23262017
189,16860228,Home Ranch Zinfandel 2000,Seghesio,Red wine,4.2,70874,,,https://www.vivino.com/seghesio-winery-home-ranch-zinfandel/w/6368?year=2000&price_id=16860228
190,14539424,Sfursat di Valtellina 2000,Aldo Rainoldi,Red wine,4.2,106311,,,https://www.vivino.com/aldo-rainoldi-sfursat-di-valtellina/w/1259148?year=2000&price_id=14539424
191,33257340,Gimblett Gravels Sophia 2021,Craggy Range,Red wine,4.2,112819,,,https://www.vivino.com/craggy-range-hawkes-bay-gimblett-gravels-sophia/w/79639?year=2021&price_id=33257340
192,23310995,Rioja Reserva 2014,Imperial,Red wine,4.2,150000,,,https://www.vivino.com/es-imperial-rioja-reserva/w/1137169?year=2014&price_id=23310995
193,33564985,Maté's Vineyard Chardonnay 2022,Kumeu River,White wine,4.2,80917,,,https://www.vivino.com/kumeu-river-winery-mate-s-vineyard-chardonnay/w/76132?year=2022&price_id=33564985
194,23467541,Barolo 2017,Prunotto,Red wine,4.2,150000,,,https://www.vivino.com/prunotto-barolo/w/61134?year=2017&price_id=23467541
195,28869338,Ironclad 2007,Man O' War,Red wine,4.2,133829,,,https://www.vivino.com/man-o-war-ironclad/w/1125551?year=2007&price_id=28869338
196,2873654,Cabernet Sauvignon 2001,Merryvale,Red wine,4.2,72899,,,https://www.vivino.com/merryvale-vineyards-cabernet-sauvignon/w/3089?year=2001&price_id=2873654
197,31389838,Tenuta Valleselle Ripa Magna Corvina 2018,Tinazzi,Red wine,4.2,150000,,,https://www.vivino.com/tinazzi-tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2018&price_id=31389838
198,14540780,San Clemente Montepulciano d'Abruzzo  Terre di Casauria Riserva 2006,Cantina Zaccagnini,Red wine,4.2,101248,,,https://www.vivino.com/cantina-zaccagnini-san-clemente-montepulciano-d-abruzzo-terre-di-casauria-riserva/w/2699?year=2006&price_id=14540780
199,14650550,Brunello di Montalcino 2011,Argiano,Red wine,4.2,85049,,,https://www.vivino.com/argiano-brunello-di-montalcino/w/1242145?year=2011&price_id=14650550
200,29015867,Villa Antinori Chianti Classico Riserva 2017,Antinori,Red wine,4.2,60000,,,https://www.vivino.com/antinori-tuscany-marchesi-antinori-villa-antinori-chianti-classico-riserva/w/1143960?year=2017&price_id=29015867
201,17633380,Petite Sirah 2015,Stags' Leap,Red wine,4.2,93149,,,https://www.vivino.com/stags-leap-napa-valley-petite-sirah/w/78405?year=2015&price_id=17633380
202,23443989,Unánime Gran Vino Tinto 2016,Mascota Vineyards,Red wine,4.2,120000,,,https://www.vivino.com/mascota-vineyards-mendoza-unanime-gran-vino-tinto/w/2273763?year=2016&price_id=23443989
203,23868213,Napa Valley Cabernet Sauvignon 2018,Beaulieu Vineyard (BV),Red wine,4.2,150000,,,https://www.vivino.com/beaulieu-vineyard-napa-valley-cabernet-sauvignon/w/1133793?year=2018&price_id=23868213
204,25002079,Cabernet Sauvignon 2016,Groth,Red wine,4.2,113398,,,https://www.vivino.com/groth-cabernet-sauvignon/w/10004?year=2016&price_id=25002079
205,26346030,Pagodes de Cos 2009,Cos d'Estournel,Red wine,4.2,139352,,,https://www.vivino.com/cos-d-estournel-saint-estephe-pagodes-de-cos/w/1984446?year=2009&price_id=26346030
206,32695392,Gibbston Vineyard Pinot Noir 2021,Valli,Red wine,4.2,57573,,,https://www.vivino.com/valli-gibbston-vineyard-pinot-noir/w/1652144?year=2021&price_id=32695392
207,28873741,Pinot Noir 2020,Dry River,Red wine,4.2,91032,,,https://www.vivino.com/dry-river-wines-limited-pinot-noir/w/1765935?year=2020&price_id=28873741
208,33554804,Pinot Noir 2021,Dry River,Red wine,4.2,91032,,,https://www.vivino.com/dry-river-wines-limited-pinot-noir/w/1765935?year=2021&price_id=33554804
209,34460464,Calvert Pinot Noir 2022,Felton Road,Red wine,4.2,101148,,,https://www.vivino.com/felton-road-calvert-pinot-noir/w/88319?year=2022&price_id=34460464
210,19398087,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Château de Ferrand,Red wine,4.2,101248,,,https://www.vivino.com/chateau-de-ferrand-saint-emilion-grand-cru-grand-cru-classe/w/16566?year=2012&price_id=19398087
211,23385275,Estate Grown Cabernet Sauvignon 2019,Obsidian Ridge,Red wine,4.2,31117,,,https://www.vivino.com/obsidian-ridge-estate-grown-cabernet-sauvignon/w/2165446?year=2019&price_id=23385275
212,9885743,Cabernet Sauvignon 2013,Rutini,Red wine,4.2,68039,,,https://www.vivino.com/rutini-mendoza-cabernet-sauvignon/w/1254019?year=2013&price_id=9885743
213,19083773,Bannockburn Pinot Noir 2018,Felton Road,Red wine,4.2,121379,,,https://www.vivino.com/felton-road-bannockburn-pinot-noir/w/88318?year=2018&price_id=19083773
214,29936552,Pessac-Léognan 2016,Château Larrivet Haut-Brion,Red wine,4.2,69711,,,https://www.vivino.com/larrivet-haut-brion-pessac-leognan/w/81907?year=2016&price_id=29936552
215,14550170,Clos de la Vieille Eglise Pomerol 2004,Jean-Louis Trocard,Red wine,4.2,80999,,,https://www.vivino.com/jean-louis-trocard-clos-de-la-vieille-eglise-pomerol-pomerol/w/1101197?year=2004&price_id=14550170
216,2895326,Bin No 0 Shiraz 2003,Best's,Red wine,4.2,101248,,,https://www.vivino.com/bests-bin-no-0-shiraz/w/1238744?year=2003&price_id=2895326
217,30003956,La Petite Grace Pinot Noir 2015,Diora,Red wine,4.2,80000,,,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2015&price_id=30003956
218,29567157,Amarone della Valpolicella Classico 2017,Cesari,Red wine,4.2,37574,,,https://www.vivino.com/cesari-amarone-della-valpolicella-classico/w/1136029?year=2017&price_id=29567157
219,32444670,Super Nanny Pinot Noir 2021,Nanny Goat,Red wine,4.2,53682,,,https://www.vivino.com/nanny-goat-super-nanny-pinot-noir/w/1888880?year=2021&price_id=32444670
220,30003955,La Petite Grace Pinot Noir 2014,Diora,Red wine,4.2,80000,,,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2014&price_id=30003955
221,30003937,1 Uno Primitivo di Manduria 2017,Masseria La Volpe,Red wine,4.2,100000,,,https://www.vivino.com/la-volpe-one-uno-primitivo-di-manduria/w/3390935?year=2017&price_id=30003937
222,14650425,Solengo 2012,Argiano,Red wine,4.2,119473,,,https://www.vivino.com/argiano-solengo/w/2887?year=2012&price_id=14650425
223,30000401,Marlborough Sauvignon Blanc 2022,Craggy Range,White wine,4.2,22246,,,https://www.vivino.com/craggy-range-hawkes-bay-marlborough-sauvignon-blanc/w/5388702?year=2022&price_id=30000401
224,14650466,Mount Richmond Pinot Noir 2008,Elk Cove,Red wine,4.2,84198,,,https://www.vivino.com/elk-cove-mount-richmond-pinot-noir/w/2309765?year=2008&price_id=14650466
225,31264711,Kokoro 2019,Te Motu,Red wine,4.2,73914,,,https://www.vivino.com/te-motu-kokoro/w/2106106?year=2019&price_id=31264711
226,32979175,Waitaki Vineyard Pinot Noir 2021,Valli,Red wine,4.2,62242,,,https://www.vivino.com/valli-waitaki-vineyard-pinot-noir/w/2474333?year=2021&price_id=32979175
227,34207227,Pinot Gris 2022,Prophet's Rock,White wine,4.2,29561,,,https://www.vivino.com/prophet-s-rock-pinot-gris/w/2426675?year=2022&price_id=34207227
228,29936544,Margaux (Grand Cru Classé) 2016,Château Lascombes,Red wine,4.2,138027,,,https://www.vivino.com/lascombes-margaux-grand-cru-classe/w/80045?year=2016&price_id=29936544
229,28072537,Malvasia Salina Capofaro 2010,Tenuta Regaleali,White wine,4.2,91124,,,https://www.vivino.com/tenuta-regaleali-sicily-malvasia-salina-capofaro/w/1209688?year=2010&price_id=28072537
230,24530242,Chardonnay 2018,Hartford Court,White wine,4.2,120000,,,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2018&price_id=24530242
231,30003936,1 Uno Primitivo di Manduria 2016,Masseria La Volpe,Red wine,4.2,100000,,,https://www.vivino.com/la-volpe-one-uno-primitivo-di-manduria/w/3390935?year=2016&price_id=30003936
232,10888292,Bannockburn Pinot Noir 2015,Felton Road,Red wine,4.2,133829,,,https://www.vivino.com/felton-road-bannockburn-pinot-noir/w/88318?year=2015&price_id=10888292
233,31354620,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2013,Buena Vista,Red wine,4.2,150000,,,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2013&price_id=31354620
234,22756849,Spirit of Marlborough Merlot - Cabernet 2016,Hans Herzog - Hans Family Estate,Red wine,4.2,69245,,,https://www.vivino.com/hans-herzog-hans-family-estate-spirit-of-marlborough-merlot-cabernet/w/1362057?year=2016&price_id=22756849
235,23465988,Napa Valley Cabernet Sauvignon 2019,Beaulieu Vineyard (BV),Red wine,4.2,60000,,,https://www.vivino.com/beaulieu-vineyard-napa-valley-cabernet-sauvignon/w/1133793?year=2019&price_id=23465988
236,21643774,Bannockburn Pinot Noir 2019,Felton Road,Red wine,4.2,119044,,,https://www.vivino.com/felton-road-bannockburn-pinot-noir/w/88318?year=2019&price_id=21643774
237,30003954,La Petite Grace Pinot Noir 2013,Diora,Red wine,4.2,80000,,,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2013&price_id=30003954
238,31315730,Homage Syrah 2019,Trinity Hill,Red wine,4.2,119823,,,https://www.vivino.com/trinity-hill-homage-syrah/w/17607?year=2019&price_id=31315730
239,13809069,Gran Lurton Grande Reserve Cabernet Sauvignon 2005,François Lurton,Red wine,4.2,48599,,,https://www.vivino.com/fr-francois-lurton-gran-lurton-grande-reserve-cabernet-sauvignon/w/1589290?year=2005&price_id=13809069
240,29936551,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château Yon-Figeac,Red wine,4.2,62740,,,https://www.vivino.com/yonfigeac-saint-emilion-grand-cru-grand-cru-classe/w/89399?year=2016&price_id=29936551
241,2754229,Brunello di Montalcino 2002,Banfi,Red wine,4.2,115423,,,https://www.vivino.com/banfi-brunello-di-montalcino/w/22917?year=2002&price_id=2754229
242,2894903,Maximum Grüner Veltliner 2007,Hiedler,White wine,4.2,72899,,,https://www.vivino.com/weingut-hiedler-maximum-gruner-veltliner/w/1203167?year=2007&price_id=2894903
243,23660423,Laborde Double Select Syrah 2017,Luca,Red wine,4.2,46574,,,https://www.vivino.com/luca-laborde-double-select-syrah/w/1126551?year=2017&price_id=23660423
244,32336714,Pintail Blend 2020,Paraduxx,Red wine,4.2,71427,,,https://www.vivino.com/paraduxx-pintail-blend-napa-valley/w/5339511?year=2020&price_id=32336714
245,24901852,Bannockburn Pinot Noir 2020,Felton Road,Red wine,4.2,119044,,,https://www.vivino.com/felton-road-bannockburn-pinot-noir/w/88318?year=2020&price_id=24901852
246,22871471,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Château La Marzelle,Red wine,4.2,113398,,,https://www.vivino.com/scea-chateau-la-marzelle-saint-emilion-grand-cru-grand-cru-classe/w/1172667?year=2012&price_id=22871471
247,18069293,Confronto 2014,Collefrisio,Red wine,4.2,79379,,,https://www.vivino.com/collefrisio-confronto/w/3865177?year=2014&price_id=18069293
248,23275832,Pinot Noir 2016,Brennan,Red wine,4.2,49792,,,https://www.vivino.com/brennan-pinot-noir/w/1789702?year=2016&price_id=23275832
249,24530248,Tinto De La Casa Malbec 2018,Matías Riccitelli,Red wine,4.2,70000,,,https://www.vivino.com/matias-riccitelli-tinto-de-la-casa-malbec/w/3944881?year=2018&price_id=24530248
250,24530243,Chardonnay 2019,Hartford Court,White wine,4.2,120000,,,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2019&price_id=24530243
251,32249002,Amarone della Valpolicella Valpantena 2019,Bertani,Red wine,4.2,50192,,,https://www.vivino.com/bertani-amarone-della-valpolicella-valpantena/w/1141447?year=2019&price_id=32249002
252,24839149,Giallo d'Arles Greco di Tufo 2017,Quintodecimo,White wine,4.2,93149,,,https://www.vivino.com/quintodecimo-giallo-d-arles-greco-di-tufo/w/1211299?year=2017&price_id=24839149
